,player_international,actual_team,number,Name,Nationalite,mois_de_naissance,jour_de_naissance,anne_de_naissance,age_actuel,taille_en_m,Poste,Pied_fort,id,Unnamed: 0,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,dico_fifa,Dribbling,Marking,Aggression,Reactions,Interceptions,Vision,Composure,Crossing,Acceleration,Strength,Balance,Agility,Penalties,Volleys,Power,Jumping,Heading,Curve,Injury,Finishing
238,True,,,, Ivoirien,août,20,1990,32,"2,03",Attaquant,Droit,3432,313,Lacina Traoré,18,763,0,1.276443500071764,2,0.4352660067379474,11,11,1,0,F S,Amiens,0,1.276443500071764,1.7001235857605934,0.2142959982156753,"{'Dribbling': '69', 'Marking': '34', 'Aggression': '55', 'Reactions': '63', 'Interceptions': '41', 'Vision': '64', 'Composure': '67', 'Crossing': '35', 'Acceleration': '37', 'Stamina': '54', 'Strength': '87', 'Balance': '31', 'Agility': '33', 'Jumping': '32', 'Heading': '78', 'Finishing': '70', 'Curve': '40', 'Penalties': '73', 'Volleys': '69', 'Aerial': 'Threat'}",69,34,55,63,41,64,67,35,37,87,,33,73,69,,32,78,40,,70
239,True, Le Havre AC,25,, Français,septembre,7,1996,26,"1,74","Milieu défensif, latéral",,3448,315,Alois Confais,15,596,0,0.0830247998237609,0,0.0054862201213836,2,1,1,0,M S,Troyes,0,0.0830247998237609,0.9350075107067825,0.929520508274436,"{'Dribbling': '60', 'Marking': '63', 'Aggression': '57', 'Reactions': '61', 'Interceptions': '61', 'Vision': '58', 'Composure': '60', 'Crossing': '59', 'Acceleration': '64', 'Stamina': '70', 'Strength': '50', 'Balance': '77', 'Agility': '66', 'Jumping': '58', 'Heading': '48', 'Finishing': '59', 'Curve': '58', 'Penalties': '54', 'Volleys': '47'}",60,63,57,61,61,58,60,59,64,50,,66,54,47,,58,48,58,,59
240,True, RCD Espanyol(en prêt de l'AS Monaco),,Benjamin Pascal Lecomte, Français,avril,26,1991,31,"1,87",Gardien de but,Gauche,3451,316,Benjamin Lecomte,38,3420,0,0.0,0,0.1587664037942886,0,3,1,0,GK,Montpellier,0,0.0,2.9087268710136414,2.749960169196129,"{'Dribbling': '11', 'Marking': 'None', 'Aggression': '23', 'Reactions': '75', 'Interceptions': '24', 'Vision': '41', 'Composure': '63', 'Crossing': '13', 'Acceleration': '44', 'Stamina': '34', 'Strength': '68', 'Balance': '30', 'Agility': '36', 'Jumping': '62', 'Heading': '10', 'Finishing': '11', 'Curve': '20', 'Penalties': '20', 'Volleys': '10'}",11,None,23,75,24,41,63,13,44,68,,36,20,10,,62,10,20,,11
241,False, EA Guingamp (adjoint),,, Français,mai,25,1981,41,"1,72",Milieu offensif,Gauche,3476,319,Thibault Giresse,3,18,0,0.0767667964100837,0,0.0,1,0,0,0,S,Guingamp,0,0.0767667964100837,0.0,0.0,"{'Dribbling': '69', 'Marking': '41', 'Aggression': '54', 'Reactions': '68', 'Interceptions': '34', 'Vision': '76', 'Composure': '76', 'Crossing': '75', 'Acceleration': '50', 'Stamina': '45', 'Strength': '33', 'Balance': '83', 'Agility': '71', 'Jumping': '29', 'Heading': '36', 'Finishing': '63', 'Curve': '72', 'Penalties': '75', 'Volleys': '68', 'Team': 'Player'}",69,41,54,68,34,76,76,75,50,33,,71,75,68,,29,36,72,,63
242,True,,,, Français,juillet,24,1989,33,"1,86",Attaquant,Droit,3478,320,Sloan Privat,1,1,0,0.0,0,0.0,0,0,0,0,S,Guingamp,0,0.0,0.0,0.0,"{'Dribbling': '59', 'Marking': '20', 'Aggression': '36', 'Reactions': '63', 'Interceptions': '43', 'Vision': '53', 'Composure': '59', 'Crossing': '42', 'Acceleration': '61', 'Stamina': '54', 'Strength': '76', 'Balance': '47', 'Agility': '65', 'Jumping': '75', 'Heading': '69', 'Finishing': '63', 'Curve': '59', 'Penalties': '61', 'Volleys': '62', 'Power': 'Header'}",59,20,36,63,43,53,59,42,61,76,,65,61,62,Header,75,69,59,,63
243,False, Paris Saint-Germain,90,, Français,décembre,11,1990,32,"1,93",Gardien de but,Droit,3485,321,Alexandre Letellier,13,1170,0,0.0,0,0.0,0,0,0,0,GK,Angers,0,0.0,2.0579943358898163,2.0579943358898163,"{'Dribbling': '11', 'Marking': 'None', 'Aggression': '25', 'Reactions': '67', 'Interceptions': '24', 'Vision': '22', 'Composure': '51', 'Crossing': '13', 'Acceleration': '37', 'Stamina': '31', 'Strength': '72', 'Balance': '25', 'Agility': '32', 'Jumping': '57', 'Heading': '11', 'Finishing': '10', 'Curve': '19', 'Penalties': '20', 'Volleys': '13'}",11,None,25,67,24,22,51,13,37,72,,32,20,13,,57,11,19,,10
244,False, EA Guingamp,15,, Français,avril,4,1990,32,"1,77",Défenseur latéral,Droit,3486,322,Vincent Manceau,33,2970,0,0.7207555137574673,0,1.746294705197215,16,23,0,0,D,Angers,0,0.7207555137574673,7.189344010315836,5.862576094456017,"{'Dribbling': '70', 'Marking': 'None', 'Aggression': '71', 'Reactions': '74', 'Interceptions': '75', 'Vision': '61', 'Composure': '74', 'Crossing': '72', 'Acceleration': '50', 'Stamina': '77', 'Strength': '66', 'Balance': '74', 'Agility': '68', 'Jumping': '80', 'Heading': '72', 'Finishing': '41', 'Curve': '54', 'Penalties': '58', 'Volleys': '42', 'Early': 'Crosser', 'Team': 'Player'}",70,None,71,74,75,61,74,72,50,66,,68,58,42,,80,72,54,,41
245,True,,,, Français,mai,3,1989,33,"1,78",Arrière droit,Droit,3489,323,Yoann Andreu,23,2070,0,0.136771198362112,2,1.8423753790557384,5,14,4,0,D,Angers,0,0.136771198362112,4.776471121236682,3.3832305669784546,"{'Dribbling': '65', 'Marking': '72', 'Aggression': '66', 'Reactions': '67', 'Interceptions': '67', 'Vision': '52', 'Composure': '64', 'Crossing': '70', 'Acceleration': '64', 'Stamina': '72', 'Strength': '64', 'Balance': '72', 'Agility': '66', 'Jumping': '65', 'Heading': '62', 'Finishing': '21', 'Curve': '45', 'Penalties': '28', 'Volleys': '28'}",65,72,66,67,67,52,64,70,64,64,,66,28,28,,65,62,45,,21
246,True,,ù,, Française Laotienne,mars,24,1990,32,"1,80",Buteur,Droit,3494,324,Billy Ketkeophomphone,13,431,0,0.2648592973127961,0,0.4049282958731055,9,4,0,0,M S,Angers,0,0.2648592973127961,0.9640247048810124,0.7903419118374586,"{'Dribbling': '65', 'Marking': '15', 'Aggression': '35', 'Reactions': '71', 'Interceptions': '41', 'Vision': '67', 'Composure': '67', 'Crossing': '59', 'Acceleration': '71', 'Stamina': '48', 'Strength': '55', 'Balance': '69', 'Agility': '75', 'Jumping': '73', 'Heading': '63', 'Finishing': '64', 'Curve': '63', 'Penalties': '65', 'Volleys': '63', 'Power': 'Free-Kick', 'Injury': 'Prone', 'Early': 'Crosser'}",65,15,35,71,41,67,67,59,71,55,,75,65,63,Free-Kick,73,63,63,Prone,64
247,True, Aviron bayonnais (éducateur),,, Français,septembre,27,1986,36,"1,88",Gardien de but,Droit,3503,326,Stéphane Ruffier,35,3113,0,0.0,0,0.0,0,0,1,1,GK,Saint-Etienne,0,0.0,1.711001381278038,1.711001381278038,"{'Dribbling': '12', 'Marking': '13', 'Aggression': '31', 'Interceptions': '25', 'Vision': '49', 'Composure': '66', 'Crossing': '11', 'Acceleration': '45', 'Stamina': '37', 'Strength': '76', 'Balance': '55', 'Agility': '51', 'Jumping': '72', 'Heading': '12', 'Finishing': '11', 'Curve': '17', 'Penalties': '25', 'Volleys': '13'}",12,13,31,,25,49,66,11,45,76,,51,25,13,,72,12,17,,11
248,True, Dinamo Zagreb,28,, Français,octobre,28,1989,33,"1,80",Défenseur,,3504,327,Kévin Théophile-Catherine,25,2164,0,0.5794431352987885,0,0.2367187980562448,4,4,6,0,D S,Saint-Etienne,0,0.5794431352987885,3.4539401791989803,3.35858016833663,"{'Dribbling': '60', 'Marking': 'None', 'Aggression': '77', 'Reactions': '66', 'Interceptions': '67', 'Vision': '57', 'Composure': '64', 'Crossing': '57', 'Acceleration': '77', 'Stamina': '78', 'Strength': '78', 'Balance': '72', 'Agility': '70', 'Jumping': '84', 'Heading': '66', 'Finishing': '43', 'Curve': '66', 'Penalties': '45', 'Volleys': '37'}",60,None,77,66,67,57,64,57,77,78,,70,45,37,,84,66,66,,43
249,True, ATK Mohun Bagan,6,Florentin Peilé Pogba, Guinéen Français,août,19,1990,32,"1,89",Défenseur central,Gauche,3505,328,Florentin Pogba,5,315,0,0.0,0,0.1584630012512207,0,2,1,0,D S,Saint-Etienne,0,0.0,0.0900493999943137,0.0764175010845065,"{'Dribbling': '53', 'Marking': 'None', 'Aggression': '76', 'Reactions': '58', 'Interceptions': '66', 'Vision': '42', 'Composure': '68', 'Crossing': '64', 'Acceleration': '50', 'Stamina': '75', 'Strength': '88', 'Balance': '44', 'Agility': '63', 'Jumping': '78', 'Heading': '66', 'Finishing': '21', 'Curve': '60', 'Penalties': '38', 'Volleys': '45', 'Injury': 'Prone'}",53,None,76,58,66,42,68,64,50,88,,63,38,45,,78,66,60,Prone,21
250,True, NEC Nimègue,14,, Marocain Néerlandais,mars,23,1994,28,"1,77",Attaquant pointe ou ailier droit,Gaucher,3510,329,Oussama Tannane,6,201,0,1.187486995011568,1,0.6635238854214549,7,2,1,0,F S,Saint-Etienne,0,1.187486995011568,1.908155094832182,0.0693969018757343,"{'Dribbling': '82', 'Marking': 'None', 'Aggression': '77', 'Reactions': '66', 'Interceptions': '38', 'Vision': '73', 'Composure': '74', 'Crossing': '68', 'Acceleration': '86', 'Stamina': '57', 'Strength': '78', 'Balance': '83', 'Agility': '71', 'Jumping': '47', 'Heading': '45', 'Finishing': '73', 'Curve': '83', 'Penalties': '75', 'Volleys': '70', 'Power': 'Free-Kick'}",82,None,77,66,38,73,74,68,86,78,,71,75,70,Free-Kick,47,45,83,,73
251,True, FK Haugesund,16,Alexander Toft Søderlund, Norvégien,août,3,1987,35,"1,87",Attaquant,Droit,3511,330,Alexander Søderlund,12,346,0,0.5856976117938757,1,0.1695062033832073,6,6,0,1,F S,Saint-Etienne,0,0.5856976117938757,1.037864712998271,0.3586902022361755,"{'Dribbling': '62', 'Marking': 'None', 'Aggression': '75', 'Reactions': '66', 'Interceptions': '44', 'Vision': '53', 'Composure': '69', 'Crossing': '53', 'Acceleration': '53', 'Stamina': '62', 'Strength': '82', 'Balance': '51', 'Agility': '50', 'Jumping': '76', 'Heading': '67', 'Finishing': '65', 'Curve': '51', 'Penalties': '65', 'Volleys': '65', 'Power': 'Header'}",62,None,75,66,44,53,69,53,53,82,,50,65,65,Header,76,67,51,,65
252,False,,,, Français,avril,6,1987,35,"1,80",Milieu offensif,Droit,3514,331,Benjamin Corgnet,18,1384,0,1.393562776967883,2,1.9931800439953804,27,19,2,0,F M S,Strasbourg,0,1.393562776967883,4.231982726603746,2.1254234090447426,"{'Dribbling': '72', 'Marking': '49', 'Aggression': '52', 'Reactions': '66', 'Interceptions': '65', 'Vision': '71', 'Composure': '63', 'Crossing': '67', 'Acceleration': '49', 'Stamina': '50', 'Strength': '62', 'Balance': '69', 'Agility': '62', 'Jumping': '78', 'Heading': '73', 'Finishing': '60', 'Curve': '67', 'Penalties': '68', 'Volleys': '62', 'Injury': 'Prone'}",72,49,52,66,65,71,63,67,49,62,,62,68,62,,78,73,67,Prone,60
253,True, Kasımpaşa SK,13,, Français,mars,25,1992,30,"1,81",Milieu offensif,Droit,3515,332,Valentin Eysseric,1,90,0,0.0520353987812995,0,0.0807742998003959,1,2,0,0,M,Nice,0,0.0520353987812995,0.474150002002716,0.4221149981021881,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '66', 'Reactions': '69', 'Interceptions': '59', 'Vision': '76', 'Composure': '70', 'Crossing': '76', 'Acceleration': '67', 'Stamina': '70', 'Strength': '63', 'Balance': '70', 'Agility': '76', 'Jumping': '54', 'Heading': '52', 'Finishing': '66', 'Curve': '79', 'Penalties': '71', 'Volleys': '68'}",75,None,66,69,59,76,70,76,67,63,,76,71,68,,54,52,79,,66
254,True, Saint-Nicolas-lez-Arras,-,Benoît Pierre David Assou-Ekotto, Camerounais Français,mars,24,1984,38,"1,75",Arrière gauche,Gauche,3516,333,Benoit Assou-Ekotto,13,1055,0,0.0233503999188542,0,0.4751515053212642,2,8,1,2,D,Metz,0,0.0233503999188542,2.6567212026566267,2.456869188696146,"{'Dribbling': '69', 'Marking': '65', 'Aggression': '68', 'Reactions': '61', 'Interceptions': '73', 'Vision': '67', 'Composure': '71', 'Crossing': '71', 'Acceleration': '65', 'Stamina': '60', 'Strength': '65', 'Balance': '73', 'Agility': '73', 'Jumping': '73', 'Heading': '60', 'Finishing': '38', 'Curve': '72', 'Penalties': '57', 'Volleys': '56'}",69,65,68,61,73,67,71,71,65,65,,73,57,56,,73,60,72,,38
255,True, ES Troyes AC,40,, Français,janvier,13,1986,36,"1,84",Gardien de but,Droit,3518,335,Jessy Moulin,4,304,0,0.0,0,0.0,0,0,1,0,GK S,Saint-Etienne,0,0.0,0.1369059979915619,0.1369059979915619,"{'Dribbling': '13', 'Marking': 'None', 'Aggression': '20', 'Reactions': '62', 'Interceptions': '16', 'Vision': '29', 'Composure': '59', 'Crossing': '15', 'Acceleration': '50', 'Stamina': '32', 'Strength': '54', 'Balance': '56', 'Agility': '48', 'Jumping': '42', 'Heading': '15', 'Finishing': '14', 'Curve': '14', 'Penalties': '23', 'Volleys': '14', 'Team': 'Player'}",13,None,20,62,16,29,59,15,50,54,,48,23,14,,42,15,14,,14
256,True, FC Zurich,8,, Norvégien,juillet,7,1994,28,"1,87",Milieu défensif,Gauche,3519,336,Ole Selnaes,26,2066,0,0.4745371006429195,2,1.4925250839442017,14,19,9,0,M S,Saint-Etienne,0,0.4745371006429195,5.986571064218879,4.771826578304172,"{'Dribbling': '72', 'Marking': 'None', 'Aggression': '68', 'Reactions': '75', 'Interceptions': '76', 'Vision': '76', 'Composure': '73', 'Crossing': '69', 'Acceleration': '67', 'Stamina': '87', 'Strength': '80', 'Balance': '71', 'Agility': '82', 'Jumping': '80', 'Heading': '74', 'Finishing': '64', 'Curve': '73', 'Penalties': '65', 'Volleys': '66', 'id': 3519}",72,None,68,75,76,76,73,69,67,80,,82,65,66,,80,74,73,,64
257,True, Olympique lyonnais (entraîneur des gardiens),,Rémy René Paul Vercoutre, Français,juin,26,1980,42,"1,85",Gardien de but,Droit[1],3520,337,Rémy Vercoutre,35,3103,0,0.0,0,0.0331416986882686,0,1,1,1,GK,Caen,0,0.0,2.403646249324084,2.370504278689623,"{'Dribbling': '12', 'Marking': '12', 'Aggression': '25', 'Reactions': '70', 'Interceptions': '27', 'Vision': '31', 'Composure': '20', 'Crossing': '10', 'Acceleration': '35', 'Stamina': '26', 'Strength': '63', 'Balance': '44', 'Agility': '31', 'Jumping': '58', 'Heading': '10', 'Finishing': '10', 'Curve': '11', 'Penalties': '23', 'Volleys': '10', 'Team': 'Player'}",12,12,25,70,27,31,20,10,35,63,,31,23,10,,58,10,11,,10
258,False,,,, Français,novembre,8,1985,37,"1,78","Milieu gauche, latéral gauche",Gauche,3525,338,Vincent Bessat,24,1560,0,0.3820401318371296,1,1.10361491702497,17,19,2,0,D M S,Caen,0,0.3820401318371296,2.709676068276167,1.9061550591140983,"{'Dribbling': '73', 'Marking': '71', 'Aggression': '62', 'Reactions': '76', 'Interceptions': '46', 'Vision': '74', 'Composure': '71', 'Crossing': '76', 'Acceleration': '74', 'Stamina': '62', 'Strength': '70', 'Balance': '74', 'Agility': '76', 'Jumping': '73', 'Heading': '53', 'Finishing': '58', 'Curve': '54', 'Penalties': '58', 'Volleys': '62'}",73,71,62,76,46,74,71,76,74,70,,76,58,62,,73,53,54,,58
259,True,,,, Français,juillet,5,1982,40,"1,87",Milieu de terrain,Droit,3527,339,Julien Féret,37,3083,0,0.7045417055487633,1,5.930221891961992,27,70,3,0,M S,Caen,0,0.7045417055487633,8.681270878762007,6.3201137855648994,"{'Dribbling': '68', 'Marking': '56', 'Aggression': '58', 'Reactions': '70', 'Interceptions': '57', 'Vision': '75', 'Composure': '70', 'Crossing': '71', 'Acceleration': '47', 'Stamina': '61', 'Strength': '66', 'Balance': '63', 'Agility': '62', 'Jumping': '60', 'Heading': '59', 'Finishing': '61', 'Curve': '72', 'Penalties': '70', 'Volleys': '60', 'Finesse': 'Shot', 'Team': 'Player'}",68,56,58,70,57,75,70,71,47,66,,62,70,60,,60,59,72,,61
260,True, Udinese Calcio,6,Jean-Victor Makengo, Français,juin,12,1998,24,"1,80",Milieu de terrain,Gauche,3536,341,Jean-Victor Makengo,5,243,0,0.1274534966796636,0,0.0,2,0,1,0,F S,Nice,0,0.1274534966796636,0.2754409033805132,0.176389904692769,"{'Dribbling': '72', 'Marking': 'None', 'Aggression': '69', 'Reactions': '69', 'Interceptions': '69', 'Vision': '68', 'Composure': '70', 'Crossing': '69', 'Acceleration': '70', 'Stamina': '73', 'Strength': '69', 'Balance': '70', 'Agility': '65', 'Jumping': '62', 'Heading': '70', 'Finishing': '60', 'Curve': '66', 'Penalties': '59', 'Volleys': '69'}",72,None,69,69,69,68,70,69,70,69,,65,59,69,,62,70,66,,60
261,True, FC Lupinu,-,, Française,décembre,7,1986,36,"1,70",Milieu de terrain/Arrière latéral gauche,Gauche,3546,344,Julian Palmieri,14,1058,0,0.1399010028690099,0,0.3787167994305491,4,8,4,1,D F S,Metz,0,0.1399010028690099,3.182115945965052,2.796099368482828,"{'Dribbling': '71', 'Marking': '70', 'Aggression': '88', 'Reactions': '67', 'Interceptions': '67', 'Vision': '68', 'Composure': '70', 'Crossing': '72', 'Acceleration': '70', 'Stamina': '65', 'Strength': '64', 'Balance': '83', 'Agility': '73', 'Jumping': '71', 'Heading': '57', 'Finishing': '59', 'Curve': '70', 'Penalties': '61', 'Volleys': '52'}",71,70,88,67,67,68,70,72,70,64,,73,61,52,,71,57,70,,59
262,False, Torino FC,26,, Français   Ivoirien,novembre,30,1992,30,"1,84",Défenseur central,,3550,345,Koffi Djidji,29,2418,0,0.3294280990958214,0,0.2650003954768181,9,5,2,0,D S,Nantes,0,0.3294280990958214,1.951089064590633,1.6029344582930207,"{'Dribbling': '62', 'Marking': 'None', 'Aggression': '73', 'Reactions': '68', 'Interceptions': '71', 'Vision': '42', 'Composure': '71', 'Crossing': '46', 'Acceleration': '59', 'Stamina': '61', 'Strength': '70', 'Balance': '63', 'Agility': '61', 'Jumping': '75', 'Heading': '69', 'Finishing': '26', 'Curve': '28', 'Penalties': '41', 'Volleys': '26', 'Injury': 'Prone'}",62,None,73,68,71,42,71,46,59,70,,61,41,26,,75,69,28,Prone,26
263,True, Paris Saint-Germain,6,, Italien,novembre,5,1992,30,"1,70",Milieu de terrain,Droit,3552,346,Marco Verratti,22,1728,0,0.3777225017547607,3,1.942617512308061,8,28,8,1,M S,Paris Saint Germain,0,0.3777225017547607,12.531038019806148,11.354255098849537,"{'Dribbling': '91', 'Marking': 'None', 'Aggression': '89', 'Reactions': '87', 'Interceptions': '85', 'Vision': '89', 'Composure': '94', 'Crossing': '82', 'Acceleration': '65', 'Stamina': '75', 'Strength': '53', 'Balance': '93', 'Agility': '90', 'Jumping': '66', 'Heading': '57', 'Finishing': '60', 'Curve': '85', 'Penalties': '64', 'Volleys': '64', 'Injury': 'Prone'}",91,None,89,87,85,89,94,82,65,53,,90,64,64,,66,57,85,Prone,60
264,True,,,Christophe Jean-Pierre Jallet, Français,octobre,31,1983,39,"1,78",Arrière droit,Droit,3566,348,Christophe Jallet,15,1174,0,0.1932938937097787,0,0.6393207348883152,5,9,4,0,D S,Nice,0,0.1932938937097787,4.173051107674837,3.843675823882222,"{'Dribbling': '69', 'Marking': '75', 'Aggression': '75', 'Reactions': '72', 'Interceptions': '73', 'Vision': '74', 'Composure': '78', 'Crossing': '77', 'Acceleration': '54', 'Stamina': '65', 'Strength': '66', 'Balance': '74', 'Agility': '66', 'Jumping': '72', 'Heading': '70', 'Finishing': '50', 'Curve': '74', 'Penalties': '65', 'Volleys': '68', 'Injury': 'Prone', 'Early': 'Crosser', 'Team': 'Player'}",69,75,75,72,73,74,78,77,54,66,,66,65,68,,72,70,74,Prone,50
265,True, Paris Saint-Germain,3,, Français,août,13,1995,27,"1,89",Défenseur central,Gauche,3599,350,Presnel Kimpembe,28,2424,0,1.1392522044479847,0,0.1665146984159946,12,4,6,2,D S,Paris Saint Germain,0,1.1392522044479847,16.434255721978843,16.375909718684852,"{'Dribbling': '63', 'Marking': 'None', 'Aggression': '90', 'Reactions': '80', 'Interceptions': '84', 'Vision': '64', 'Composure': '79', 'Crossing': '59', 'Acceleration': '79', 'Stamina': '79', 'Strength': '88', 'Balance': '59', 'Agility': '68', 'Jumping': '79', 'Heading': '80', 'Finishing': '33', 'Curve': '50', 'Penalties': '52', 'Volleys': '33', 'Team': 'Player'}",63,None,90,80,84,64,79,59,79,88,,68,52,33,,79,80,50,,33
266,True, En avant Guingamp (coordinateur sportif),,, Français,août,5,1983,39,"1,83",Défenseur central,Droit,3618,351,Jérémy Sorbon,29,2610,0,0.5181733146309853,0,0.1622039023786783,4,3,0,0,D,Guingamp,0,0.5181733146309853,3.004304610192776,2.967105709016323,"{'Dribbling': '34', 'Marking': '69', 'Aggression': '69', 'Reactions': '64', 'Interceptions': '69', 'Vision': '51', 'Composure': '65', 'Crossing': '55', 'Acceleration': '29', 'Stamina': '45', 'Strength': '74', 'Balance': '67', 'Agility': '43', 'Jumping': '62', 'Heading': '67', 'Finishing': '34', 'Curve': '40', 'Penalties': '39', 'Volleys': '23', 'Solid': 'Player', 'Team': 'Player'}",34,69,69,64,69,51,65,55,29,74,,43,39,23,,62,67,40,,34
267,True, Girondins de Bordeaux (entraîneur adjoint),,, Tchèque,janvier,5,1982,41,"1,83",Milieu de terrain,Droit,3620,352,Jaroslav Plasil,22,1036,0,0.13670239970088,1,1.1935114972293377,7,13,2,0,M S,Bordeaux,0,0.13670239970088,4.172420207411051,3.921803142875433,"{'Dribbling': '69', 'Marking': '69', 'Aggression': '63', 'Reactions': '76', 'Interceptions': '68', 'Vision': '75', 'Composure': '73', 'Crossing': '70', 'Acceleration': '36', 'Stamina': '34', 'Strength': '54', 'Balance': '69', 'Agility': '64', 'Jumping': '61', 'Heading': '63', 'Finishing': '56', 'Curve': '74', 'Penalties': '69', 'Volleys': '64', 'Team': 'Player'}",69,69,63,76,68,75,73,70,36,54,,64,69,64,,61,63,74,,56
268,True,,,Emmanuel Philippe Imorou, Béninois Français,septembre,16,1988,34,"1,81",Défenseur latéral,Gauche,3622,353,Emmanuel Imorou,1,33,0,0.0,0,0.0,0,0,0,0,S,Caen,0,0.0,0.1714169979095459,0.1714169979095459,"{'Dribbling': '60', 'Marking': '69', 'Aggression': '72', 'Reactions': '68', 'Interceptions': '70', 'Vision': '65', 'Composure': '71', 'Crossing': '69', 'Acceleration': '73', 'Stamina': '77', 'Strength': '69', 'Balance': '78', 'Agility': '71', 'Jumping': '72', 'Heading': '66', 'Finishing': '50', 'Curve': '59', 'Penalties': '55', 'Volleys': '50', 'Injury': 'Prone'}",60,69,72,68,70,65,71,69,73,69,,71,55,50,,72,66,59,Prone,50
269,True, GD Estoril-Praia,34,Edson André Sitoe, Mozambicain,septembre,8,1988,34,"1,87",Défenseur central,,3626,355,Mexer,17,1193,0,0.7041522059589624,0,0.1467911042273044,4,2,1,0,D S,Rennes,0,0.7041522059589624,0.7052395292557776,0.6874900297261775,"{'Dribbling': '59', 'Marking': 'None', 'Aggression': '74', 'Reactions': '67', 'Interceptions': '71', 'Vision': '54', 'Composure': '69', 'Crossing': '40', 'Acceleration': '34', 'Stamina': '48', 'Strength': '76', 'Balance': '64', 'Agility': '59', 'Jumping': '75', 'Heading': '73', 'Finishing': '44', 'Curve': '55', 'Penalties': '38', 'Volleys': '50'}",59,None,74,67,71,54,69,40,34,76,,59,38,50,,75,73,55,,44
